date,open,high,low,close,volume
2023-10-31,73.69999694824219,74.4000015258789,72.0999984741211,72.5999984741211,44614720
2023-11-01,72.94999694824219,73.4000015258789,72.5,72.94999694824219,17172572
2023-11-02,74,74.55000305175781,72.80000305175781,73.05000305175781,22236579
2023-11-03,72.69999694824219,73.3499984741211,71.05000305175781,72.1500015258789,35993734
2023-11-06,73.0999984741211,74.19999694824219,72.6500015258789,72.80000305175781,28925365
2023-11-07,73.25,74.30000305175781,72.80000305175781,73.05000305175781,32735491
2023-11-08,73.5,76.5,73.4000015258789,75.5999984741211,61639026
2023-11-09,76,76.9000015258789,74.0999984741211,74.5999984741211,35223000
2023-11-10,74.4000015258789,74.4000015258789,73.25,74.0999984741211,20115569
2023-11-13,74.5999984741211,74.6500015258789,73.55000305175781,73.6500015258789,21466105
2023-11-15,74.4000015258789,74.80000305175781,73.1500015258789,73.5,19871941
2023-11-16,73.75,73.9000015258789,73,73.0999984741211,15227424
2023-11-17,73.4000015258789,77.5999984741211,72.69999694824219,76.9000015258789,116818430
2023-11-20,77.4000015258789,78.5,75.80000305175781,76.0999984741211,46928842
2023-11-21,76.5,78.19999694824219,76.3499984741211,76.8499984741211,49893620
2023-11-22,77.30000305175781,78.0999984741211,75.5,76.69999694824219,35591880
2023-11-23,76.80000305175781,77.4000015258789,76.3499984741211,76.5,22783082
2023-11-24,76.8499984741211,77.5,75.9000015258789,76.0999984741211,21604709
2023-11-28,76.44999694824219,76.75,75.25,75.5999984741211,25080614
2023-11-29,76,76.3499984741211,75,75.30000305175781,14635478
2023-11-30,75.44999694824219,75.44999694824219,74.1500015258789,74.6500015258789,19003196
2023-12-01,74.94999694824219,77.25,74.80000305175781,75.4000015258789,34411168
2023-12-04,78,78.1500015258789,76.1500015258789,76.4000015258789,54336061
2023-12-05,77,77.19999694824219,75.80000305175781,76.1500015258789,28021269
2023-12-06,76.5,76.55000305175781,75.5999984741211,75.80000305175781,24145206
2023-12-07,75,76.6500015258789,74.5999984741211,76.05000305175781,25013914
2023-12-08,76.0999984741211,77.6500015258789,75.5999984741211,76.5999984741211,47322739
2023-12-11,77,83.3499984741211,76.80000305175781,82.19999694824219,268676897
2023-12-12,84.44999694824219,86.5,82.05000305175781,83.05000305175781,135491070
2023-12-13,84,85.4000015258789,83.0999984741211,83.5,84559239
2023-12-14,84.94999694824219,96.19999694824219,84.80000305175781,92.6500015258789,475975248
2023-12-15,95,100.80000305175781,94.0999984741211,94.69999694824219,325150277
2023-12-18,95.9000015258789,96.3499984741211,91.25,94.3499984741211,151821592
2023-12-19,94.94999694824219,101.5,94.5,100.0999984741211,328191530
2023-12-20,102.19999694824219,104.0999984741211,91.30000305175781,92.44999694824219,263936530
2023-12-21,90.9000015258789,99.80000305175781,87.0999984741211,98.8499984741211,280904719
2023-12-22,101,101.9000015258789,96.6500015258789,97.75,137646820
2023-12-26,98.5,99.30000305175781,96.55000305175781,97.4000015258789,77725407
2023-12-27,98,98.9000015258789,96.19999694824219,96.69999694824219,48428319
2023-12-28,97.25,98.5999984741211,96.05000305175781,96.44999694824219,59468778
2023-12-29,96.69999694824219,100.5,96.5,99.3499984741211,153201085
2024-01-01,100,102.4000015258789,99.4000015258789,100.4000015258789,102849848
2024-01-02,101,101.6500015258789,97.80000305175781,100,70051082
2024-01-03,100.19999694824219,101.94999694824219,99,100.9000015258789,96843171
2024-01-04,101.69999694824219,103.5999984741211,100.9000015258789,101.30000305175781,66810041
2024-01-05,101.94999694824219,102.44999694824219,99.9000015258789,100.75,43542157
2024-01-08,101.3499984741211,101.69999694824219,99.5999984741211,99.94999694824219,38895310
2024-01-09,100.9000015258789,102.19999694824219,99.9000015258789,100.0999984741211,44804938
2024-01-10,100.44999694824219,103.5,99.55000305175781,103.05000305175781,110316122
2024-01-11,104.69999694824219,109.30000305175781,104.25,106.8499984741211,191294222
2024-01-12,109,114,108.8499984741211,113.4000015258789,199380642
2024-01-15,113.4000015258789,113.4000015258789,113.4000015258789,113.4000015258789,0
2024-01-16,138.60000610351562,146.8000030517578,136.14999389648438,141.85000610351562,492705331
2024-01-17,138,150.6999969482422,133.0500030517578,149.10000610351562,336463589
2024-01-18,153,155,136.3000030517578,146.25,272134347
2024-01-19,149.5,160.85000610351562,149.1999969482422,160.25,266085180
2024-01-23,185.8000030517578,192.8000030517578,158.75,161.3000030517578,269108130
2024-01-24,165,173.3000030517578,151,171.89999389648438,198113352
2024-01-25,174.75,178.3000030517578,171.5,173.85000610351562,100074798
2024-01-29,177.3000030517578,178.3000030517578,169.3000030517578,170.85000610351562,74341987
2024-01-30,171.39999389648438,172.14999389648438,164.14999389648438,166.64999389648438,69398771
2024-01-31,167.85000610351562,176.8000030517578,166,175.14999389648438,84194726
2024-02-01,180,183.25,168.1999969482422,169.89999389648438,165894732
2024-02-02,172.6999969482422,175,167.10000610351562,168.9499969482422,61739734
2024-02-05,170.14999389648438,170.1999969482422,160,160.5500030517578,68987316
2024-02-06,161.39999389648438,164.1999969482422,152.10000610351562,160.89999389648438,81434112
2024-02-07,164.5,165.89999389648438,159.64999389648438,162.5,36816341
2024-02-08,164.39999389648438,164.39999389648438,160.6999969482422,161.9499969482422,34218693
2024-02-09,162,162,149.14999389648438,153.6999969482422,64801528
2024-02-12,150.64999389648438,151.0500030517578,130.1999969482422,132.9499969482422,128716009
2024-02-13,132,156.3000030517578,127.6500015258789,153.4499969482422,240631230
2024-02-14,153.39999389648438,157.39999389648438,145.5,154.3000030517578,152849830
2024-02-15,156.3000030517578,161.5,154.89999389648438,158.89999389648438,77035160
2024-02-16,159.75,161.39999389648438,155,155.4499969482422,41902227
2024-02-19,156,164.35000610351562,154.35000610351562,158.64999389648438,87423359
2024-02-20,159.64999389648438,160.75,157.14999389648438,158.5,35987220
2024-02-21,158.85000610351562,160.39999389648438,153.39999389648438,154.1999969482422,35706625
2024-02-22,154.10000610351562,155.85000610351562,149.1999969482422,152.1999969482422,39315419
2024-02-23,153.6999969482422,156.39999389648438,152.6999969482422,153.1999969482422,34425812
2024-02-26,154.3000030517578,156.39999389648438,151.75,152.3000030517578,35557532
2024-02-27,152.89999389648438,156.64999389648438,151,151.60000610351562,43995103
2024-02-28,152.85000610351562,153.39999389648438,145.5,147.39999389648438,39947465
2024-02-29,146,150.25,140.8000030517578,146.75,63490121
2024-03-01,148,151.39999389648438,146.5500030517578,147.39999389648438,30685800
2024-03-04,149.39999389648438,149.5,144.64999389648438,145.5500030517578,22040025
2024-03-05,144.89999389648438,148.39999389648438,143.8000030517578,145.0500030517578,23046386
2024-03-06,145.1999969482422,145.6999969482422,140,140.5,26188126
2024-03-07,141.35000610351562,144.39999389648438,139.64999389648438,143.6999969482422,24018294
2024-03-11,144.14999389648438,147.25,140.0500030517578,141.10000610351562,24321115
2024-03-12,141.8000030517578,142.39999389648438,135.64999389648438,136.75,34760039
2024-03-13,136.75,138.8000030517578,123,124.25,88853047
2024-03-14,120.9000015258789,142.5,116.6500015258789,140.25,194522257
2024-03-15,140.6999969482422,145.85000610351562,133.5,136.9499969482422,122337843
2024-03-18,138.35000610351562,139.60000610351562,132.85000610351562,134.9499969482422,56717160
2024-03-19,134.5,137.39999389648438,133.10000610351562,135.1999969482422,46347136
2024-03-20,136.1999969482422,138.1999969482422,132.85000610351562,133.1999969482422,39345072
2024-03-21,137,137.64999389648438,134.8000030517578,135.25,35779582
2024-03-22,135.9499969482422,145.1999969482422,135,140.9499969482422,112209659
2024-03-26,142.39999389648438,148.6999969482422,140.9499969482422,145.6999969482422,120887716
2024-03-27,147.5,150.9499969482422,141.60000610351562,142.85000610351562,89910843
2024-03-28,144.9499969482422,147.8000030517578,141.3000030517578,142.35000610351562,50962525
2024-04-01,145.1999969482422,146.75,143.85000610351562,144.8000030517578,47979360
2024-04-02,146.0500030517578,148.14999389648438,144.3000030517578,146.10000610351562,59236883
2024-04-03,145,147.8000030517578,144.5,145.3000030517578,42670072
2024-04-04,147,148.3000030517578,143.5,143.75,38590096
2024-04-05,144,149.39999389648438,142.8000030517578,147.85000610351562,81853830
2024-04-08,150,152.5,147,147.5,57797243
2024-04-09,148.5500030517578,149.35000610351562,145.60000610351562,147.1999969482422,38718449
2024-04-10,147.6999969482422,148.5500030517578,146.5,146.6999969482422,20413452
2024-04-12,146.6999969482422,147.6999969482422,145,145.3000030517578,27108905
2024-04-15,138.10000610351562,142,135.3000030517578,140.25,49605843
2024-04-16,139.8000030517578,142.60000610351562,138.10000610351562,141.6999969482422,25012121
2024-04-18,143.39999389648438,145.4499969482422,141.60000610351562,141.9499969482422,24827547
2024-04-19,140,142.25,137.5,141,28016383
2024-04-22,143,145,142.39999389648438,144.10000610351562,23609150
2024-04-23,144.75,148.1999969482422,143.60000610351562,147.75,41842082
2024-04-24,149,150.4499969482422,147.5,149,44593104
2024-04-25,149,152,147.25,150.25,43990323
2024-04-26,151,159,149.60000610351562,158.0500030517578,131170998
2024-04-29,161.5,164.1999969482422,159.60000610351562,160.89999389648438,67507054
2024-04-30,161.6999969482422,161.85000610351562,156.60000610351562,157.25,49152158
2024-05-02,158.39999389648438,161.1999969482422,156.1999969482422,158.89999389648438,37976109
2024-05-03,159.8000030517578,160.5,155.14999389648438,157,31288231
2024-05-06,157.8000030517578,158.1999969482422,151.5,155.64999389648438,40457121
2024-05-07,154.4499969482422,155.10000610351562,148.5,149.8000030517578,29872858
2024-05-08,149,153.75,146.3000030517578,152.25,25210562
2024-05-09,152,152.89999389648438,146.14999389648438,147.0500030517578,21064246
2024-05-10,147.75,149.5500030517578,142.4499969482422,148.0500030517578,27205055
2024-05-13,148.0500030517578,148.4499969482422,143.10000610351562,145.89999389648438,20343612
2024-05-14,147,158,147,157.3000030517578,65039211
2024-05-15,158.89999389648438,159.8000030517578,155,155.4499969482422,45470586
2024-05-16,156.89999389648438,159.5,155.60000610351562,157.64999389648438,44997396
2024-05-17,158.4499969482422,170.5,157.10000610351562,169,189723845
2024-05-21,176.75,182,176,179.4499969482422,165354884
2024-05-22,181,183.6999969482422,173,175.64999389648438,93399530
2024-05-23,177,191.64999389648438,175.89999389648438,186.5,215698925
2024-05-24,188.8000030517578,190.8000030517578,182.75,184,87948476
2024-05-27,187,192.8000030517578,184,184.5500030517578,87126920
2024-05-28,186,187.75,177.5,180.25,79904182
2024-05-29,178.5,181.75,175.3000030517578,180.3000030517578,54953818
2024-05-30,180.3000030517578,182.10000610351562,175.8000030517578,176.60000610351562,43583688
2024-05-31,179,179.85000610351562,172.10000610351562,177.8000030517578,56435354
2024-06-03,200,200,186.3000030517578,188.9499969482422,112293004
2024-06-04,189,189,151.1999969482422,164.9499969482422,198103673
2024-06-05,168,175,153.10000610351562,166.4499969482422,114119168
2024-06-06,172,177.89999389648438,167.8000030517578,173.0500030517578,70250205
2024-06-07,173,176.4499969482422,170.10000610351562,173.60000610351562,45402104
2024-06-10,176.5500030517578,179.3000030517578,172,173.00999450683594,47647958
2024-06-11,175.39999389648438,178,173.66000366210938,176.1999969482422,66680300
2024-06-12,176.9499969482422,178.89999389648438,176.2100067138672,177.69000244140625,46384387
2024-06-13,178.6999969482422,178.9499969482422,174.5500030517578,175.1300048828125,31750295
2024-06-14,175.6999969482422,176.60000610351562,173.1999969482422,174.8000030517578,28398761
2024-06-18,176,178.60000610351562,175.0500030517578,175.7100067138672,38754538
2024-06-19,176.17999267578125,176.19000244140625,171.3300018310547,173.22000122070312,26756319
2024-06-20,173.19000244140625,174.17999267578125,171.6999969482422,172.3000030517578,17539484
2024-06-21,172.39999389648438,180.5,171.60000610351562,176.32000732421875,96727451
2024-06-24,176,180.99000549316406,174.3300018310547,176.8699951171875,50588329
2024-06-25,177.60000610351562,178.60000610351562,175.0800018310547,175.61000061035156,23352075
2024-06-26,175.69000244140625,177.25,174.1999969482422,175.0399932861328,22765762
2024-06-27,175.5,177.8000030517578,172.5,173.1699981689453,27461491
2024-06-28,174.1999969482422,175.9499969482422,173,173.80999755859375,23860432
2024-07-01,173.7899932861328,173.7899932861328,171.5,171.75999450683594,26142598
2024-07-02,172.5,173.25,170.00999450683594,171.97000122070312,19310733
2024-07-03,172.8000030517578,178,172.50999450683594,176.47999572753906,34748569
2024-07-04,177.85000610351562,180.1999969482422,176.5,177.72000122070312,35385014
2024-07-05,178.55999755859375,191.5,178.10000610351562,188.22999572753906,224563674
2024-07-08,193.5,206,193.5,202.02000427246094,260960455
2024-07-09,209.8000030517578,213.24000549316406,192.1999969482422,195.85000610351562,152536043
2024-07-10,197.67999267578125,205,193.8000030517578,203.7100067138672,171789924
2024-07-11,207.39999389648438,209.10000610351562,201.02000427246094,205.97999572753906,121502241
2024-07-12,206,224.39999389648438,204.39999389648438,217.42999267578125,300609460
2024-07-15,220.39999389648438,229,214.52999877929688,216.32000732421875,167338162
2024-07-16,218.39999389648438,221.3000030517578,211.32000732421875,212.11000061035156,86369570
2024-07-18,212,212,201.10000610351562,205.82000732421875,94398777
2024-07-19,201.1199951171875,211.47999572753906,200.6999969482422,205.77000427246094,124381385
2024-07-22,205.77000427246094,209.1999969482422,201.60000610351562,204.5800018310547,72152927
2024-07-23,207,209,164.14999389648438,194.13999938964844,167582146
2024-07-24,194.39999389648438,199.89999389648438,191.24000549316406,192.27000427246094,65395254
2024-07-25,190,191.39999389648438,183,183.55999755859375,73915719
2024-07-26,184.75,187.89999389648438,182.8000030517578,183.44000244140625,50538191
2024-07-29,185.9199981689453,197.5,184.63999938964844,195.27000427246094,109648645
2024-07-30,196.8000030517578,198.3000030517578,193.5,195.4600067138672,58191861
2024-07-31,195.83999633789062,196.35000610351562,193.1999969482422,193.64999389648438,27603203
2024-08-01,194.64999389648438,195.64999389648438,187.67999267578125,189.77999877929688,35027956
2024-08-02,186.5,193.39999389648438,184.5800018310547,192.3300018310547,41362024
2024-08-05,180.02999877929688,185.60000610351562,178,179.3800048828125,84910762
2024-08-06,182,187,175.1300048828125,176.36000061035156,49560277
2024-08-07,181.6999969482422,183,177.0500030517578,182.41000366210938,46932256
2024-08-08,182.89999389648438,184.5,180.02999877929688,180.9199981689453,38021940
2024-08-09,182.08999633789062,182.38999938964844,179,179.7899932861328,27492189
2024-08-12,180,187.4499969482422,179.8000030517578,184.55999755859375,64022633
2024-08-13,186.5,189.4499969482422,180,181.64999389648438,45899363
2024-08-14,182.86000061035156,183.3000030517578,176.6999969482422,179.05999755859375,28173960
2024-08-16,181,182.25,178.35000610351562,178.77000427246094,19956147
2024-08-19,181.10000610351562,181.8000030517578,179.67999267578125,180.1699981689453,17803897
2024-08-20,181,181,178.1999969482422,179.91000366210938,15629517
2024-08-21,179.00999450683594,181.39999389648438,178.6999969482422,180.52999877929688,15731941
2024-08-22,181,181.97999572753906,179.9499969482422,181.44000244140625,14101752
2024-08-23,181,187.3300018310547,180,183.41000366210938,31152412
2024-08-26,184,184.1999969482422,180.6999969482422,181.0500030517578,14596223
2024-08-27,181.0500030517578,183.27000427246094,180.25,180.85000610351562,12765877
2024-08-28,181.3000030517578,183,180.5,180.9600067138672,13132709
2024-08-29,181.3000030517578,181.77999877929688,179.10000610351562,179.94000244140625,12705236
2024-08-30,180.3699951171875,181.4499969482422,178,178.6199951171875,15512791
2024-09-02,178.85000610351562,180.25,176.60000610351562,177.5399932861328,15070147
2024-09-03,178,179.1699981689453,177.08999633789062,178.4600067138672,10416245
2024-09-04,176.5,178,175.60000610351562,176.02000427246094,12223757
2024-09-05,176.6999969482422,176.85000610351562,173,173.47999572753906,15774279
2024-09-06,173.47999572753906,174.1699981689453,168.10000610351562,169.85000610351562,21770999
2024-09-09,169.83999633789062,170,165.11000061035156,168.3300018310547,20754357
2024-09-10,169,171.83999633789062,168.85000610351562,169.75,15088916
2024-09-11,170.4499969482422,170.4499969482422,165.10000610351562,165.8800048828125,11765516
2024-09-12,166.5800018310547,168.5500030517578,163.52000427246094,167.02000427246094,19024067
2024-09-13,167.99000549316406,170.66000366210938,165.97000122070312,167.25,15434229
2024-09-16,167.25,167.4499969482422,163.67999267578125,163.9600067138672,14572347
2024-09-17,164,164.32000732421875,160.1999969482422,160.60000610351562,20564052
2024-09-18,161.11000061035156,164.47999572753906,158,158.55999755859375,23122350
2024-09-19,159.4499969482422,161,151.6999969482422,155.25,39913910
2024-09-20,156,163.3000030517578,154.5800018310547,161.42999267578125,51104236
2024-09-23,163,163,158.14999389648438,159.55999755859375,19794141
2024-09-24,160,160.39999389648438,158,158.74000549316406,14786775
2024-09-25,158.6999969482422,158.6999969482422,156.3699951171875,156.94000244140625,10610463
2024-09-26,156.89999389648438,159.5399932861328,154.8300018310547,156.85000610351562,16974098
2024-09-27,156.85000610351562,158.83999633789062,156.16000366210938,156.80999755859375,13164782
2024-09-30,156.6999969482422,159.3000030517578,154.8000030517578,158.72000122070312,17775338
2024-10-01,158.6999969482422,158.6999969482422,155,155.33999633789062,17263625
2024-10-03,153,153.33999633789062,151,151.60000610351562,18663724
2024-10-04,151.60000610351562,153.44000244140625,146.8800048828125,152.07000732421875,29051138
2024-10-07,152.07000732421875,153.4499969482422,143.1999969482422,144.35000610351562,35658511
2024-10-08,144.35000610351562,152.5,141.50999450683594,151.82000732421875,43656448
2024-10-09,154.6199951171875,155.69000244140625,153,153.47999572753906,23776424
2024-10-10,154.1999969482422,154.39999389648438,151.05999755859375,151.42999267578125,10797567
2024-10-11,151.1999969482422,155.24000549316406,150.39999389648438,152.39999389648438,16029678
2024-10-14,153.5,154.14999389648438,151.00999450683594,151.35000610351562,9810920
2024-10-15,151.8699951171875,152.14999389648438,150.11000061035156,151.10000610351562,8339050
2024-10-16,151,152.75,150.5,150.75999450683594,12674832
2024-10-17,151.4600067138672,154.5,148.50999450683594,149.1199951171875,20798933
2024-10-18,148,148.39999389648438,145.32000732421875,147.67999267578125,11316090
2024-10-21,148,149,144,144.69000244140625,10148561
2024-10-22,144.1999969482422,144.69000244140625,136.50999450683594,137.67999267578125,21418863
2024-10-23,137.99000549316406,141.3699951171875,133.39999389648438,139.4199981689453,26287104
2024-10-24,139,140.85000610351562,137.4600067138672,139.02999877929688,12496782
2024-10-25,138.3300018310547,139.27999877929688,132.8000030517578,134.42999267578125,18714548
2024-10-28,134.42999267578125,145.3699951171875,134.0800018310547,143.47999572753906,32085342
2024-10-29,144.6999969482422,145.08999633789062,140.72999572753906,143.52999877929688,17495826
2024-10-30,143.60000610351562,158,142.1999969482422,155.5500030517578,94008988
2024-10-31,155.39999389648438,159.89999389648438,152.7100067138672,155.9600067138672,55531774
2024-11-01,157.14999389648438,161,156.10000610351562,158.11000061035156,10418053
2024-11-04,159,159.24000549316406,151.7100067138672,153.24000549316406,31327165
2024-11-05,153,153.1199951171875,148.61000061035156,151.44000244140625,29226153
2024-11-06,153,154.88999938964844,151.80999755859375,154.00999450683594,18123332
2024-11-07,155,157.22000122070312,152.86000061035156,153.89999389648438,19226279
2024-11-08,152,152.75,147,148.5399932861328,14681163
2024-11-11,147.50999450683594,151.1999969482422,145.32000732421875,147.39999389648438,18847259
2024-11-12,148,150.25,144.61000061035156,145.32000732421875,13172317
2024-11-13,144.6999969482422,145.89999389648438,139.3000030517578,139.6199951171875,16372099
2024-11-14,140.99000549316406,142.22999572753906,139.5,139.66000366210938,14794085
2024-11-18,140.97999572753906,141.3000030517578,137.8000030517578,138.2899932861328,13930322
2024-11-19,140.3000030517578,146.9600067138672,139.8300018310547,145.17999267578125,36796687
2024-11-21,145.2100067138672,145.69000244140625,140.75,141.6699981689453,20058952
2024-11-22,141.6699981689453,143.2899932861328,139.63999938964844,142.14999389648438,13970799
2024-11-25,149,150.6999969482422,145.64999389648438,146.30999755859375,23570160
2024-11-26,146.30999755859375,147.5,145.0500030517578,146.69000244140625,13248817
2024-11-27,146.69000244140625,151.6999969482422,145.83999633789062,150.49000549316406,22054792
2024-11-28,151.27999877929688,155.64999389648438,150.5500030517578,153.39999389648438,26332388
2024-11-29,152.99000549316406,152.99000549316406,148.8000030517578,149.33999633789062,18576066
2024-12-02,148.80999755859375,150.2100067138672,147.00999450683594,147.27999877929688,16680269
2024-12-03,148,149.25999450683594,147.52000427246094,148.1999969482422,12159196
2024-12-04,149,152.89999389648438,148.7100067138672,151.0500030517578,21984506
2024-12-05,151.0500030517578,152,149.7100067138672,150.83999633789062,11514970
2024-12-06,150.83999633789062,159.63999938964844,150.5500030517578,158,62323577
2024-12-09,159.39999389648438,160.9499969482422,157.75,159.1999969482422,29324888
2024-12-10,159.63999938964844,159.92999267578125,155.3000030517578,156.85000610351562,16690253
2024-12-11,156.85000610351562,165.99000549316406,156.5500030517578,164.91000366210938,86849772
2024-12-12,164.89999389648438,166.89999389648438,161.36000061035156,162.72999572753906,39528508
2024-12-13,161.5,161.8300018310547,156.08999633789062,159.32000732421875,27371411
2024-12-16,160,162.8000030517578,158.5,158.94000244140625,19179446
2024-12-17,158.75,160.3300018310547,156,156.66000366210938,18045496
2024-12-18,156,156.8800048828125,153.0500030517578,153.35000610351562,13692945
2024-12-19,148.5,153.49000549316406,148.10000610351562,152.83999633789062,15016841
2024-12-20,152.19000244140625,154.19000244140625,148,148.41000366210938,16336702
2024-12-23,149,150.27999877929688,146.89999389648438,147.7899932861328,14758199
2024-12-24,147.7899932861328,149.7100067138672,146.61000061035156,147.86000061035156,11854675
2024-12-26,148,149.5,145.52000427246094,146.88999938964844,11467576
2024-12-27,146.88999938964844,147.77999877929688,145.89999389648438,146.22000122070312,8487014
2024-12-30,146.0500030517578,158,144.6999969482422,153.35000610351562,40675811
2024-12-31,149.99000549316406,150.69000244140625,145.69000244140625,149.0399932861328,41308416
2025-01-01,149.6999969482422,152.88999938964844,148.3699951171875,150.35000610351562,19810452
2025-01-02,150.64999389648438,152.47000122070312,150,152.0399932861328,14368318
2025-01-03,153.39999389648438,156.8000030517578,152.83999633789062,153.6999969482422,20331510
2025-01-06,153.88999938964844,153.89999389648438,144.8000030517578,145.4199981689453,21684925
2025-01-07,146.1999969482422,147.77999877929688,144.8000030517578,146,13305286
2025-01-08,146.1999969482422,146.5,142,143.77000427246094,16306841
2025-01-09,144,144.25,140.0500030517578,140.4600067138672,12452173
2025-01-10,139.7100067138672,140.39999389648438,135.25,135.7100067138672,21705766
2025-01-13,134,135.77000427246094,127.70999908447266,128.44000244140625,30293364
2025-01-14,130,136.5,129.72000122070312,135.5500030517578,30467846
2025-01-15,140.5,140.5,134.80999755859375,137.55999755859375,34455125
2025-01-16,140,145.75,139.1999969482422,142.97999572753906,45555802
2025-01-17,142.97999572753906,146.89999389648438,141.89999389648438,146.19000244140625,30934225
2025-01-20,147.4600067138672,148.6199951171875,144.82000732421875,146.6999969482422,32579099
2025-01-21,146.60000610351562,146.60000610351562,141.36000061035156,142.38999938964844,21897756
2025-01-22,142.5,142.75,136.7100067138672,140.25,19198201
2025-01-23,139,144.39999389648438,138.11000061035156,141.3699951171875,17671282
2025-01-24,141.60000610351562,143.17999267578125,139,140.67999267578125,15843304
2025-01-27,139,139.19000244140625,135.80999755859375,137.0500030517578,15984361
2025-01-28,138,140.19000244140625,134.72000122070312,137.82000732421875,23224966
2025-01-29,138.6999969482422,142.25,138.4499969482422,141.72999572753906,19560159
2025-01-30,142.8000030517578,149.1999969482422,141.85000610351562,148.22999572753906,40194969
2025-01-31,149.17999267578125,152.57000732421875,146.25999450683594,150.94000244140625,50647026
2025-02-01,151.89999389648438,155.52000427246094,139.14999389648438,141.22000122070312,76893891
2025-02-03,137.33999633789062,139.24000549316406,133.4499969482422,136.83999633789062,36236290
2025-02-04,140,140.1999969482422,136.10000610351562,137.83999633789062,21695745
2025-02-05,137.97999572753906,140.10000610351562,137.5,137.92999267578125,13087044
2025-02-06,137.92999267578125,138.6999969482422,135.60000610351562,136.30999755859375,11527600
2025-02-07,135.99000549316406,136.1999969482422,133,133.42999267578125,16860473
2025-02-10,133.5,134.5,130.6199951171875,131.0500030517578,13464523
2025-02-11,131.33999633789062,131.64999389648438,125.5,126.25,20569801
2025-02-12,126,127.0999984741211,119.29000091552734,125.3499984741211,36495363
2025-02-13,125.5999984741211,128.8000030517578,125.3499984741211,126.56999969482422,15469045
2025-02-14,127.19999694824219,127.94999694824219,121,121.75,18631299
2025-02-17,120.72000122070312,122.83000183105469,117.87999725341797,121.77999877929688,22536906
2025-02-18,121.80000305175781,122.19000244140625,117.8499984741211,119.2699966430664,17608523
2025-02-19,118.19999694824219,125.83999633789062,117.20999908447266,124.2699966430664,33285812
